scenario_id,tau_clear_s,psi_clear_deg,distance_at_t0_m,status,entered_hazard,n_entries,n_exits
INT_440200060_538009631_20240326_0827,50.000,3.276,21.401,cleared_after_entry,1,1,1
INT_440155330_563178400_20240326_0900,53.200,4.705,43.081,cleared_after_entry,1,1,1
INT_373493000_305523000_20240326_0917,0.000,0.000,57.622,never_entered,0,0,0
INT_440116550_563178400_20240326_0926,91.200,9.713,43.081,cleared_after_entry,1,1,1
INT_440155330_636093164_20240326_1250,0.000,0.000,112.722,never_entered,0,0,0
INT_440051510_256213000_20240326_1324,0.000,0.000,93.680,never_entered,0,0,0
INT_373493000_371793000_20240326_1432,94.200,8.717,31.305,cleared_after_entry,1,1,1
INT_440200060_371793000_20240326_1436,94.200,8.717,31.305,cleared_after_entry,1,1,1
INT_440051510_563039700_20240326_1530,0.000,0.000,109.668,never_entered,0,0,0
INT_440018500_563039700_20240326_1530,0.000,0.000,109.668,never_entered,0,0,0
INT_440008040_477681800_20240326_1610,20.200,0.610,31.780,cleared_after_entry,1,1,1
INT_440200060_477681800_20240326_1634,96.400,9.044,31.780,cleared_after_entry,1,1,1
INT_440008040_273298570_20240327_0711,19.600,0.742,31.579,cleared_after_entry,1,1,1
INT_440702880_219031000_20240327_0822,0.000,0.000,112.722,never_entered,0,0,0
INT_440083810_566335000_20240327_1022,0.000,0.000,81.371,never_entered,0,0,0
INT_440030820_440010020_20240327_1024,0.000,0.000,12.828,never_entered,0,0,0
INT_440008040_440044920_20240327_1217,9.600,0.324,13.120,cleared_after_entry,1,1,1
INT_440008040_636016003_20240327_1238,0.000,0.000,64.353,never_entered,0,0,0
INT_440116550_311703000_20240327_1610,50.400,3.331,18.601,cleared_after_entry,1,1,1
INT_440155330_440103790_20240327_1652,7.600,0.173,12.298,cleared_after_entry,1,1,1
INT_440155330_273298570_20240327_1919,57.200,4.296,31.579,cleared_after_entry,1,1,1
INT_440200060_356893000_20240327_2006,0.000,0.000,49.490,never_entered,0,0,0
INT_440151610_538009273_20240327_2206,101.600,9.824,21.401,cleared_after_entry,1,1,1
INT_440116550_305977000_20240327_2320,108.600,10.883,27.459,cleared_after_entry,1,1,1
INT_352003392_235067987_20240328_0120,150.200,19.873,76.100,cleared_after_entry,1,1,1
INT_440155330_441701000_20240328_0152,39.400,2.906,85.739,cleared_after_entry,1,1,1
INT_440155330_477427500_20240328_0211,64.800,7.155,113.071,cleared_after_entry,1,1,1
INT_440155330_477702000_20240328_0216,58.400,6.939,85.165,cleared_after_entry,1,1,1
INT_440335980_440151030_20240328_0302,18.000,1.356,12.482,cleared_after_entry,1,1,1
INT_440127410_636018318_20240328_0330,0.000,0.000,68.281,never_entered,0,0,0
INT_440155330_566318000_20240328_0401,98.600,10.961,94.240,cleared_after_entry,1,1,1
INT_440113610_566318000_20240328_0421,0.000,0.000,94.240,never_entered,0,0,0
INT_440127410_352153000_20240328_0548,28.400,2.133,51.393,cleared_after_entry,1,1,1
INT_440008040_413383270_20240328_0600,30.600,1.925,51.393,cleared_after_entry,1,1,1
INT_440151610_352153000_20240328_0611,143.400,18.688,51.393,cleared_after_entry,1,1,1
INT_440200060_352153000_20240328_0612,148.000,19.489,51.393,cleared_after_entry,1,1,1
INT_440008040_356893000_20240328_0629,33.000,2.120,49.490,cleared_after_entry,1,1,1
INT_440008040_440017100_20240328_0630,13.000,0.912,12.298,cleared_after_entry,1,1,1
INT_440139260_538009734_20240328_0710,135.400,17.296,52.443,cleared_after_entry,1,1,1
INT_440151610_352029885_20240328_0820,0.000,0.000,46.650,never_entered,0,0,0
INT_440008040_671864000_20240328_0927,10.000,0.114,21.173,cleared_after_entry,1,1,1
INT_440104800_636021129_20240328_0952,103.000,11.709,50.152,cleared_after_entry,1,1,1
INT_440030820_636021129_20240328_0955,104.200,11.914,50.152,cleared_after_entry,1,1,1
INT_440008040_567317000_20240328_1255,27.800,1.892,50.922,cleared_after_entry,1,1,1
INT_440030820_355632000_20240329_0527,0.000,0.000,54.083,never_entered,0,0,0
INT_440139260_441933000_20240329_0917,137.000,17.575,52.652,cleared_after_entry,1,1,1
INT_440104800_538004202_20240329_1017,0.000,0.000,93.352,never_entered,0,0,0
INT_440016540_477947700_20240329_1108,0.000,0.000,76.041,never_entered,0,0,0
INT_440030820_477947700_20240329_1108,0.000,0.000,76.041,never_entered,0,0,0
INT_440113610_636021360_20240329_1442,0.000,0.000,80.909,never_entered,0,0,0
INT_440030820_636021360_20240329_1445,127.200,15.874,80.909,cleared_after_entry,1,1,1
INT_440412320_477407900_20240329_1615,0.000,0.000,101.263,never_entered,0,0,0
INT_440313260_477407900_20240329_1614,0.000,0.000,101.263,never_entered,0,0,0
INT_440008040_538008691_20240329_1706,19.800,0.404,26.912,cleared_after_entry,1,1,1
INT_440155330_215141000_20240329_1751,44.600,4.369,75.186,cleared_after_entry,1,1,1
INT_440155330_563158600_20240329_2002,31.600,0.890,20.524,cleared_after_entry,1,1,1
INT_440155330_563147400_20240329_2155,10.800,0.059,21.360,cleared_after_entry,1,1,1
INT_440151610_563147400_20240329_2218,75.000,5.939,21.360,cleared_after_entry,1,1,1
INT_440155330_636092271_20240329_2254,62.200,6.633,112.722,cleared_after_entry,1,1,1
INT_440018500_441933000_20240329_2312,37.400,2.052,52.652,cleared_after_entry,1,1,1
INT_440051510_636092271_20240329_2322,0.000,0.000,112.722,never_entered,0,0,0
INT_440151610_574002930_20240329_2333,78.000,7.531,20.248,cleared_after_entry,1,1,1
INT_440200060_563098400_20240330_0001,154.200,17.941,43.832,cleared_after_entry,1,1,1
INT_440008040_636021108_20240330_0248,28.800,2.056,56.765,cleared_after_entry,1,1,1
INT_440075240_215221000_20240330_0328,0.000,0.000,122.754,never_entered,0,0,0
INT_440412320_232018901_20240330_0410,0.000,0.000,100.489,never_entered,0,0,0
INT_440083810_232018901_20240330_0410,0.000,0.000,100.489,never_entered,0,0,0
INT_440113610_247441300_20240330_0511,0.000,0.000,62.804,never_entered,0,0,0
INT_440030820_247441300_20240330_0512,0.000,0.000,62.804,never_entered,0,0,0
INT_440127410_538008691_20240330_0721,18.000,0.273,26.912,cleared_after_entry,1,1,1
INT_440127410_256800000_20240330_0741,21.800,1.217,42.863,cleared_after_entry,1,1,1
INT_440139260_256800000_20240330_0810,,,42.863,entered_no_clear,1,1,0
INT_440127410_212175000_20240330_0857,72.200,6.869,84.202,cleared_after_entry,1,1,1
INT_440127410_440348000_20240330_0903,33.400,2.603,53.666,cleared_after_entry,1,1,1
INT_440127410_538007479_20240330_0948,61.800,8.405,104.901,cleared_after_entry,1,1,1
INT_352003392_538007479_20240330_1017,0.000,0.000,104.901,never_entered,0,0,0
INT_441925000_538007479_20240330_1016,0.000,0.000,104.901,never_entered,0,0,0
INT_440127410_215331000_20240330_1153,65.600,7.318,113.071,cleared_after_entry,1,1,1
INT_440151610_311655000_20240330_1225,120.600,14.732,18.310,cleared_after_entry,1,1,1
INT_440051510_636020600_20240330_1850,0.000,0.000,124.193,never_entered,0,0,0
INT_440018500_636020600_20240330_1850,0.000,0.000,124.193,never_entered,0,0,0
INT_440151610_305126000_20240330_1937,0.000,0.000,34.540,never_entered,0,0,0
INT_440313260_477714100_20240330_2256,0.000,0.000,99.690,never_entered,0,0,0
INT_440702880_477714100_20240330_2256,0.000,0.000,99.690,never_entered,0,0,0
INT_440139260_636015779_20240331_0010,110.600,13.009,25.928,cleared_after_entry,1,1,1
INT_440155330_564135000_20240331_0650,32.200,1.159,24.520,cleared_after_entry,1,1,1
INT_440155330_413060000_20240331_0704,104.400,11.948,86.417,cleared_after_entry,1,1,1
INT_440116550_564135000_20240331_0725,128.400,16.082,24.520,cleared_after_entry,1,1,1
INT_440155330_441387000_20240331_1144,19.400,0.767,34.355,cleared_after_entry,1,1,1
INT_440151610_441387000_20240331_1158,131.200,16.567,34.355,cleared_after_entry,1,1,1
INT_440412320_249322000_20240331_1209,0.000,0.000,93.543,never_entered,0,0,0
INT_440008040_636015779_20240331_2206,37.200,1.678,25.928,cleared_after_entry,1,1,1
INT_440127410_305784000_20240401_0053,31.400,2.350,54.555,cleared_after_entry,1,1,1
INT_440313260_565021000_20240401_0239,141.800,18.409,57.585,cleared_after_entry,1,1,1
INT_440030820_352002539_20240401_0420,0.000,0.000,30.232,never_entered,0,0,0
INT_440200060_352002539_20240401_0422,124.800,15.458,30.232,cleared_after_entry,1,1,1
INT_440127410_413060000_20240401_0441,70.000,7.807,86.417,cleared_after_entry,1,1,1
INT_440127410_338459000_20240401_0500,23.600,1.298,44.598,cleared_after_entry,1,1,1
INT_440008040_441973000_20240401_0511,23.800,0.640,20.524,cleared_after_entry,1,1,1
INT_440200060_441973000_20240401_0535,91.200,8.273,20.524,cleared_after_entry,1,1,1
INT_440127410_441973000_20240401_0546,20.200,0.427,20.524,cleared_after_entry,1,1,1
INT_440127410_441973000_20240401_1103,33.400,1.034,20.524,cleared_after_entry,1,1,1
INT_440155330_352001987_20240401_1247,22.000,1.186,38.694,cleared_after_entry,1,1,1
INT_440155330_636018471_20240401_1359,44.000,4.622,75.068,cleared_after_entry,1,1,1
INT_440155330_477846600_20240401_1404,64.000,8.319,113.071,cleared_after_entry,1,1,1
INT_440113610_636018471_20240401_1424,0.000,0.000,75.068,never_entered,0,0,0
INT_440127410_305784000_20240401_2251,57.200,4.296,54.555,cleared_after_entry,1,1,1
INT_440127410_636018471_20240402_0005,0.000,0.000,75.068,never_entered,0,0,0
INT_440127410_477738600_20240402_0107,83.800,9.919,85.165,cleared_after_entry,1,1,1
INT_440335980_477738600_20240402_0132,0.000,0.000,85.165,never_entered,0,0,0
INT_440127410_636018380_20240402_0147,28.400,1.280,30.794,cleared_after_entry,1,1,1
INT_440127410_538005733_20240402_0156,47.800,4.780,83.966,cleared_after_entry,1,1,1
INT_440016540_440220000_20240402_0215,115.600,15.933,34.136,cleared_after_entry,1,1,1
INT_440030820_440220000_20240402_0215,120.800,16.928,34.136,cleared_after_entry,1,1,1
INT_440127410_563159100_20240402_0451,25.800,0.775,20.809,cleared_after_entry,1,1,1
INT_440051510_636092814_20240402_0603,0.000,0.000,93.543,never_entered,0,0,0
INT_440155330_636093158_20240402_1303,0.000,0.000,100.296,never_entered,0,0,0
INT_440151610_352153000_20240402_1335,0.000,0.000,51.393,never_entered,0,0,0
INT_440116550_352153000_20240402_1339,0.000,0.000,51.393,never_entered,0,0,0
INT_440108150_354646000_20240402_1821,120.600,16.889,48.541,cleared_after_entry,1,1,1
INT_440335980_636017867_20240402_1926,0.000,0.000,123.359,never_entered,0,0,0
INT_440051510_636017867_20240402_1926,0.000,0.000,123.359,never_entered,0,0,0
INT_440151610_538009631_20240402_1935,104.200,11.914,21.401,cleared_after_entry,1,1,1
INT_440127410_563159100_20240402_2209,11.200,0.069,20.809,cleared_after_entry,1,1,1
INT_440005000_367578740_20240403_0410,0.000,0.000,85.836,never_entered,0,0,0
INT_352003392_219033000_20240403_0540,0.000,0.000,112.722,never_entered,0,0,0
INT_440155330_636018380_20240403_0558,56.600,4.209,30.794,cleared_after_entry,1,1,1
INT_440112210_538009631_20240403_0800,46.200,2.769,21.401,cleared_after_entry,1,1,1
INT_440151610_273298570_20240403_0803,113.400,13.490,31.579,cleared_after_entry,1,1,1
INT_440108150_356367000_20240403_0916,118.400,14.352,43.832,cleared_after_entry,1,1,1
INT_440155330_354022000_20240403_1412,127.800,15.978,103.394,cleared_after_entry,1,1,1
INT_440335980_218845000_20240403_1421,0.000,0.000,99.575,never_entered,0,0,0
INT_440112210_218845000_20240403_1422,0.000,0.000,99.575,never_entered,0,0,0
INT_440018500_354022000_20240403_1435,0.000,0.000,103.394,never_entered,0,0,0
INT_441925000_373031000_20240403_1710,0.000,0.000,112.722,never_entered,0,0,0
INT_440112210_373031000_20240403_1710,0.000,0.000,112.722,never_entered,0,0,0
INT_440116550_477477400_20240403_2005,137.800,15.383,27.735,cleared_after_entry,1,1,1
INT_440155330_538009273_20240403_2046,50.400,2.852,21.401,cleared_after_entry,1,1,1
INT_440030820_351285000_20240403_2210,147.400,16.879,57.871,cleared_after_entry,1,1,1
INT_440713100_351285000_20240403_2210,147.800,16.941,57.871,cleared_after_entry,1,1,1
INT_352003392_255806448_20240404_0007,0.000,0.000,71.185,never_entered,0,0,0
INT_440151610_563158200_20240404_0017,110.600,11.188,29.155,cleared_after_entry,1,1,1
INT_440155330_311703000_20240404_0111,14.200,0.205,18.601,cleared_after_entry,1,1,1
INT_440155330_356931000_20240404_0146,24.200,1.395,47.595,cleared_after_entry,1,1,1
INT_440335980_373126000_20240404_0203,24.200,1.230,40.162,cleared_after_entry,1,1,1
INT_440030820_356931000_20240404_0222,109.400,12.803,47.595,cleared_after_entry,1,1,1
INT_440155330_538090562_20240404_0407,45.200,3.265,34.731,cleared_after_entry,1,1,1
INT_440151610_441934000_20240404_1215,93.200,8.569,20.524,cleared_after_entry,1,1,1
INT_440108150_255806127_20240404_1526,112.800,13.387,33.768,cleared_after_entry,1,1,1
INT_440155330_229465000_20240404_1622,72.000,9.058,113.071,cleared_after_entry,1,1,1
INT_440702880_229465000_20240404_1650,0.000,0.000,113.071,never_entered,0,0,0
INT_440112210_414334000_20240404_1824,0.000,0.000,73.125,never_entered,0,0,0
INT_440116550_563156800_20240405_0210,105.600,12.153,21.633,cleared_after_entry,1,1,1
INT_440155260_636016985_20240405_0617,0.000,0.000,82.062,never_entered,0,0,0
INT_440155330_351285000_20240405_0625,36.600,2.115,57.871,cleared_after_entry,1,1,1
INT_440155330_636017867_20240405_0643,0.000,0.000,123.359,never_entered,0,0,0
INT_440155330_352058000_20240405_0706,18.400,0.412,24.413,cleared_after_entry,1,1,1
INT_440116550_352058000_20240405_0741,95.200,10.386,24.413,cleared_after_entry,1,1,1
INT_440155330_574002930_20240405_1055,11.800,0.108,20.248,cleared_after_entry,1,1,1
INT_440151610_574002930_20240405_1126,103.000,11.709,20.248,cleared_after_entry,1,1,1
INT_440155330_232024773_20240405_1316,123.800,17.502,100.489,cleared_after_entry,1,1,1
INT_440112210_215293000_20240405_1430,0.000,0.000,82.142,never_entered,0,0,0
INT_440412320_215293000_20240405_1430,0.000,0.000,82.142,never_entered,0,0,0
INT_440155330_352058000_20240405_1632,0.000,0.000,24.413,never_entered,0,0,0
INT_440313250_440189000_20240405_1702,112.800,15.399,33.991,cleared_after_entry,1,1,1
INT_440713100_440189000_20240405_1702,120.200,16.813,33.991,cleared_after_entry,1,1,1
INT_440155330_563147400_20240405_1750,18.400,0.363,21.360,cleared_after_entry,1,1,1
INT_440155330_353059000_20240405_1753,16.400,0.331,30.871,cleared_after_entry,1,1,1
INT_440151610_440505000_20240405_1809,31.000,1.300,23.259,cleared_after_entry,1,1,1
INT_440108150_563004600_20240405_1922,81.600,6.875,27.295,cleared_after_entry,1,1,1
INT_440155330_636022879_20240405_2252,85.600,10.255,113.071,cleared_after_entry,1,1,1
INT_440155330_564639000_20240405_2350,97.200,10.724,57.585,cleared_after_entry,1,1,1
INT_440016540_564639000_20240406_0016,139.400,17.992,57.585,cleared_after_entry,1,1,1
INT_440713100_564639000_20240406_0017,141.000,18.270,57.585,cleared_after_entry,1,1,1
INT_441925000_440273000_20240406_0240,0.000,0.000,18.168,never_entered,0,0,0
INT_440030820_563125200_20240406_0330,116.400,14.007,33.019,cleared_after_entry,1,1,1
INT_441925000_440048210_20240406_0244,27.000,8.225,12.777,cleared_after_entry,1,1,1
INT_440155330_311655000_20240406_0403,9.600,0.046,18.310,cleared_after_entry,1,1,1
INT_440116550_311655000_20240406_0427,42.000,2.238,18.310,cleared_after_entry,1,1,1
INT_440151610_636022640_20240406_0503,119.600,16.698,43.081,cleared_after_entry,1,1,1
INT_440116550_370109000_20240406_1011,110.800,15.017,37.885,cleared_after_entry,1,1,1
INT_440713100_373595000_20240406_1118,0.000,0.000,29.833,never_entered,0,0,0
INT_440116550_636015481_20240406_1217,140.200,15.756,49.336,cleared_after_entry,1,1,1
INT_440151610_311703000_20240406_1230,80.400,7.922,18.601,cleared_after_entry,1,1,1
INT_440313260_563127500_20240406_1438,0.000,0.000,63.405,never_entered,0,0,0
INT_440030820_563127500_20240406_1443,0.000,0.000,63.405,never_entered,0,0,0
INT_440127410_441403000_20240406_1605,44.400,4.675,77.015,cleared_after_entry,1,1,1
INT_440313260_441403000_20240406_1630,0.000,0.000,77.015,never_entered,0,0,0
INT_440127410_440126170_20240406_1630,7.200,0.081,12.298,cleared_after_entry,1,1,1
INT_440116550_636022640_20240406_1938,0.000,0.000,43.081,never_entered,0,0,0
INT_440018500_232031320_20240406_2214,0.000,0.000,113.071,never_entered,0,0,0
INT_440155330_351664000_20240407_0217,17.800,0.410,22.743,cleared_after_entry,1,1,1
INT_440151610_440017100_20240407_0231,14.600,1.311,12.298,cleared_after_entry,1,1,1
INT_440155330_477714600_20240407_0350,57.200,6.063,98.601,cleared_after_entry,1,1,1
INT_440116550_563158600_20240407_0523,48.000,2.475,20.524,cleared_after_entry,1,1,1
INT_440116550_367619000_20240407_0629,105.800,12.187,26.912,cleared_after_entry,1,1,1
INT_440155330_305126000_20240407_0730,0.000,0.000,34.540,never_entered,0,0,0
INT_440155330_636021337_20240407_0833,63.200,8.148,112.780,cleared_after_entry,1,1,1
INT_440412320_636021337_20240407_0855,0.000,0.000,112.780,never_entered,0,0,0
INT_440155330_636022879_20240407_0935,0.000,0.000,113.071,never_entered,0,0,0
INT_440155330_636021129_20240407_1002,62.800,5.132,50.152,cleared_after_entry,1,1,1
INT_352003392_538008563_20240407_1038,136.200,17.436,77.989,cleared_after_entry,1,1,1
INT_440713100_538008563_20240407_1040,0.000,0.000,77.989,never_entered,0,0,0
INT_440155330_351664000_20240407_1045,34.400,1.379,22.743,cleared_after_entry,1,1,1
INT_440155330_563158600_20240407_1316,17.800,0.311,20.524,cleared_after_entry,1,1,1
INT_440116550_440120000_20240407_1414,63.000,13.054,15.880,cleared_after_entry,1,1,1
INT_440155330_440120000_20240407_1430,58.000,13.155,15.880,cleared_after_entry,1,1,1
INT_440005000_235102681_20240407_1511,0.000,0.000,103.443,never_entered,0,0,0
INT_441925000_235102681_20240407_1512,0.000,0.000,103.443,never_entered,0,0,0
INT_440713100_636015779_20240407_1810,113.200,13.456,25.928,cleared_after_entry,1,1,1
INT_440030820_563096700_20240407_1817,0.000,0.000,92.892,never_entered,0,0,0
INT_352003392_563096700_20240407_1819,125.200,15.527,92.892,cleared_after_entry,1,1,1
INT_440051510_477845600_20240407_1910,0.000,0.000,113.191,never_entered,0,0,0
INT_440702880_477845600_20240407_1911,0.000,0.000,113.191,never_entered,0,0,0
INT_352003392_636019716_20240407_2337,0.000,0.000,74.096,never_entered,0,0,0
INT_440412320_636021770_20240408_0210,0.000,0.000,113.071,never_entered,0,0,0
INT_440702880_636021770_20240408_0210,0.000,0.000,113.071,never_entered,0,0,0
INT_440104800_248699000_20240408_0621,0.000,0.000,80.909,never_entered,0,0,0
INT_440313250_636017916_20240408_1515,0.000,0.000,112.722,never_entered,0,0,0
INT_440702880_636017916_20240408_1515,0.000,0.000,112.722,never_entered,0,0,0
INT_440112210_636013644_20240408_1536,0.000,0.000,75.068,never_entered,0,0,0
INT_440151610_371714000_20240408_1916,122.400,15.043,47.595,cleared_after_entry,1,1,1
INT_440155330_636019716_20240408_1945,0.000,0.000,74.096,never_entered,0,0,0
